1.488,2544183
1.424,2544199
1.424,2544216
1.424,2544233
1.424,2544249
1.424,2544266
1.424,2544283
1.488,2544299
1.424,2544316
1.424,2544333
1.424,2544349
1.424,2544366
1.424,2544383
1.424,2544399
1.424,2544416
1.424,2544432
1.359,2544449
1.359,2544466
1.359,2544482
1.424,2544499
1.424,2544516
1.424,2544532
1.424,2544549
1.424,2544566
1.424,2544582
1.424,2544599
1.424,2544615
1.424,2544632
1.424,2544649
1.424,2544665
1.424,2544682
1.424,2544699
1.424,2544715
1.424,2544732
1.424,2544749
1.424,2544765
1.424,2544782
1.424,2544799
1.424,2544815
1.424,2544832
1.424,2544848
1.424,2544865
1.424,2544882
1.424,2544898
1.424,2544915
1.424,2544932
1.424,2544948
1.424,2544965
1.424,2544982
1.359,2544998
1.424,2545015
1.424,2545031
1.424,2545048
1.424,2545065
1.359,2545081
1.424,2545098
1.424,2545115
1.424,2545131
1.424,2545148
1.424,2545165
1.424,2545181
1.424,2545198
1.424,2545215
1.424,2545231
1.424,2545248
1.424,2545264
1.359,2545281
1.424,2545298
1.424,2545314
1.359,2545331
1.424,2545348
1.424,2545364
1.488,2545381
1.424,2545398
1.424,2545414
1.424,2545431
1.424,2545447
1.424,2545464
1.424,2545481
1.359,2545497
1.359,2545514
1.424,2545531
1.424,2545547
1.424,2545564
1.424,2545581
1.424,2545597
1.424,2545614
1.424,2545631
1.424,2545647
1.424,2545664
1.424,2545680
1.424,2545697
1.424,2545714
1.424,2545730
1.424,2545747
1.424,2545764
1.424,2545780
1.424,2545797
1.424,2545814
1.424,2545830
1.424,2545847
1.424,2545863
1.424,2545880
1.424,2545897
1.424,2545913
1.424,2545930
1.424,2545947
1.424,2545963
1.424,2545980
1.424,2545997
1.359,2546013
1.424,2546030
1.424,2546047
1.424,2546063
1.424,2546080
1.424,2546096
1.359,2546113
1.424,2546130
1.359,2546146
1.424,2546163
1.424,2546180
1.359,2546196
1.424,2546213
1.424,2546230
1.424,2546246
1.359,2546263
1.424,2546279
1.424,2546296
1.424,2546313
1.424,2546329
1.424,2546346
1.424,2546363
1.424,2546379
1.359,2546396
1.424,2546413
1.359,2546429
1.424,2546446
1.424,2546463
1.424,2546479
1.359,2546496
1.359,2546512
1.359,2546529
1.359,2546546
1.424,2546562
1.359,2546579
1.424,2546596
1.424,2546612
1.424,2546629
1.424,2546646
1.359,2546662
1.424,2546679
1.424,2546695
1.424,2546712
1.424,2546729
1.424,2546745
1.424,2546762
1.424,2546779
1.424,2546795
1.359,2546812
1.424,2546829
1.424,2546845
1.424,2546862
1.424,2546879
1.424,2546895
1.359,2546912
1.424,2546928
1.424,2546945
1.424,2546962
1.424,2546978
1.359,2546995
1.424,2547012
1.424,2547028
1.424,2547045
1.424,2547062
1.424,2547078
1.424,2547095
1.424,2547111
1.424,2547128
1.424,2547145
1.424,2547161
1.294,2547178
1.424,2547195
1.424,2547211
1.424,2547228
1.424,2547245
1.424,2547261
1.424,2547278
1.424,2547295
1.424,2547311
1.424,2547328
1.359,2547344
1.424,2547361
1.359,2547378
1.359,2547394
1.424,2547411
1.424,2547428
1.424,2547444
1.424,2547461
1.424,2547478
1.359,2547494
1.359,2547511
1.359,2547527
1.359,2547544
1.359,2547561
1.359,2547577
1.359,2547594
1.424,2547611
1.424,2547627
1.359,2547644
1.359,2547661
1.359,2547677
1.359,2547694
1.359,2547711
1.424,2547727
1.359,2547744
1.359,2547760
1.424,2547777
1.359,2547794
1.424,2547810
1.359,2547827
1.424,2547844
1.294,2547860
1.359,2547877
1.424,2547894
1.359,2547910
1.424,2547927
1.424,2547943
1.359,2547960
1.359,2547977
1.424,2547993
1.359,2548010
1.359,2548027
1.359,2548043
1.359,2548060
1.359,2548077
1.359,2548093
1.359,2548110
1.359,2548127
1.424,2548143
1.424,2548160
1.424,2548176
1.424,2548193
1.424,2548210
1.359,2548226
1.359,2548243
1.424,2548260
1.359,2548276
1.359,2548293
1.424,2548310
1.359,2548326
1.359,2548343
1.424,2548359
1.359,2548376
1.359,2548393
1.359,2548409
1.359,2548426
1.424,2548443
1.359,2548459
1.424,2548476
1.359,2548493
1.424,2548509
1.424,2548526
1.359,2548543
1.424,2548559
1.359,2548576
1.359,2548592
1.359,2548609
1.424,2548626
1.359,2548642
1.359,2548659
1.424,2548676
1.424,2548692
1.424,2548709
1.359,2548726
1.424,2548742
1.359,2548759
1.359,2548775
1.359,2548792
1.359,2548809
1.359,2548825
1.359,2548842
1.359,2548859
1.359,2548875
1.359,2548892
1.359,2548909
1.359,2548925
1.424,2548942
1.359,2548959
1.359,2548975
1.359,2548992
1.359,2549008
1.359,2549025
1.359,2549042
1.359,2549058
1.359,2549075
1.424,2549092
1.359,2549108
1.359,2549125
1.359,2549142
1.424,2549158
1.359,2549175
1.359,2549191
1.359,2549208
1.424,2549225
1.359,2549241
1.424,2549258
1.359,2549275
1.359,2549291
1.424,2549308
1.424,2549325
1.359,2549341
1.359,2549358
1.424,2549375
1.359,2549391
1.359,2549408
1.359,2549424
1.359,2549441
1.359,2549458
1.424,2549474
1.359,2549491
1.359,2549508
1.359,2549524
1.424,2549541
1.294,2549558
1.359,2549574
1.359,2549591
1.424,2549607
1.424,2549624
1.359,2549641
1.424,2549657
1.359,2549674
1.359,2549691
1.359,2549707
1.359,2549724
1.359,2549741
1.359,2549757
1.359,2549774
1.359,2549791
1.359,2549807
1.359,2549824
1.424,2549840
1.359,2549857
1.359,2549874
1.359,2549890
1.424,2549907
1.359,2549924
1.359,2549940
1.359,2549957
1.359,2549974
1.359,2549990
1.424,2550007
1.359,2550023
1.424,2550040
1.359,2550057
1.359,2550073
1.359,2550090
1.424,2550107
1.359,2550123
1.424,2550140
1.424,2550157
1.359,2550173
1.359,2550190
1.359,2550207
1.424,2550223
1.359,2550240
1.359,2550256
1.359,2550273
1.424,2550290
1.424,2550306
1.359,2550323
1.424,2550340
1.424,2550356
1.424,2550373
1.359,2550390
1.424,2550406
1.359,2550423
1.424,2550439
1.359,2550456
1.359,2550473
1.424,2550489
1.359,2550506
1.359,2550523
1.424,2550539
1.424,2550556
1.359,2550573
1.359,2550589
1.359,2550606
1.359,2550623
1.359,2550639
1.424,2550656
1.359,2550672
1.424,2550689
1.424,2550706
1.359,2550722
1.424,2550739
1.359,2550756
1.359,2550772
1.359,2550789
1.359,2550806
1.359,2550822
1.359,2550839
1.359,2550855
1.359,2550872
1.359,2550889
1.424,2550905
1.359,2550922
1.359,2550939
1.359,2550955
1.359,2550972
1.359,2550989
1.359,2551005
1.359,2551022
1.359,2551039
1.359,2551055
1.359,2551072
1.359,2551088
1.359,2551105
1.359,2551122
1.359,2551138
1.359,2551155
1.424,2551172
1.359,2551188
1.359,2551205
1.359,2551222
1.359,2551238
1.359,2551255
1.359,2551271
1.359,2551288
1.359,2551305
1.359,2551321
1.359,2551338
1.359,2551355
1.359,2551371
1.359,2551388
1.359,2551405
1.359,2551421
1.359,2551438
1.359,2551455
1.424,2551471
1.359,2551488
1.424,2551504
1.359,2551521
1.359,2551538
1.359,2551554
1.359,2551571
1.424,2551588
1.294,2551604
1.359,2551621
1.359,2551638
1.359,2551654
1.359,2551671
1.359,2551687
1.359,2551704
1.359,2551721
1.359,2551737
1.359,2551754
1.359,2551771
1.359,2551787
1.359,2551804
1.294,2551821
1.359,2551837
1.359,2551854
1.359,2551871
1.359,2551887
1.359,2551904
1.359,2551920
1.359,2551937
1.359,2551954
1.359,2551970
1.359,2551987
1.359,2552004
1.359,2552020
1.424,2552037
1.359,2552054
1.359,2552070
1.359,2552087
1.359,2552103
1.359,2552120
1.359,2552137
1.359,2552153
1.359,2552170
1.359,2552187
1.359,2552203
1.359,2552220
1.359,2552237
1.294,2552253
1.359,2552270
1.359,2552287
1.359,2552303
1.359,2552320
1.359,2552336
1.359,2552353
1.359,2552370
1.359,2552386
1.359,2552403
1.359,2552420
1.359,2552436
1.359,2552453
1.359,2552470
1.359,2552486
1.359,2552503
1.424,2552519
1.424,2552536
1.294,2552553
1.424,2552569
1.359,2552586
1.424,2552603
1.424,2552619
1.359,2552636
1.424,2552653
1.359,2552669
1.359,2552686
1.359,2552703
1.424,2552719
1.359,2552736
1.424,2552752
1.359,2552769
1.359,2552786
1.424,2552802
1.359,2552819
1.359,2552836
1.359,2552852
1.359,2552869
1.359,2552886
1.359,2552902
1.359,2552919
1.424,2552935
1.424,2552952
1.359,2552969
1.424,2552985
1.359,2553002
1.424,2553019
1.359,2553035
1.359,2553052
1.359,2553069
1.359,2553085
1.424,2553102
1.359,2553119
1.359,2553135
1.359,2553152
1.359,2553168
1.359,2553185
1.359,2553202
1.359,2553218
1.359,2553235
1.424,2553252
1.359,2553268
1.359,2553285
1.359,2553302
1.359,2553318
1.359,2553335
1.359,2553351
1.359,2553368
1.359,2553385
1.359,2553401
1.359,2553418
1.424,2553435
1.359,2553451
1.424,2553468
1.359,2553485
1.359,2553501
1.359,2553518
1.359,2553535
1.359,2553551
1.359,2553568
1.359,2553584
1.294,2553601
1.359,2553618
1.359,2553634
1.359,2553651
1.359,2553668
1.359,2553684
1.359,2553701
1.359,2553718
1.359,2553734
1.359,2553751
1.359,2553767
1.359,2553784
1.359,2553801
1.359,2553817
1.359,2553834
1.359,2553851
1.359,2553867
1.359,2553884
1.359,2553901
1.359,2553917
1.359,2553934
1.359,2553951
1.359,2553967
1.359,2553984
1.359,2554000
1.359,2554017
1.359,2554034
1.359,2554050
1.359,2554067
1.359,2554084
1.359,2554100
1.424,2554117
1.424,2554134
1.359,2554150
1.359,2554167
1.359,2554183
1.359,2554200
1.359,2554217
1.359,2554233
1.359,2554250
1.359,2554267
1.359,2554283
1.359,2554300
1.359,2554317
1.359,2554333
1.424,2554350
1.359,2554367
1.359,2554383
1.359,2554400
1.359,2554416
1.359,2554433
1.359,2554450
1.359,2554466
1.359,2554483
1.424,2554500
1.359,2554516
1.424,2554533
1.359,2554550
1.359,2554566
1.359,2554583
1.359,2554599
1.359,2554616
1.359,2554633
1.359,2554649
1.359,2554666
1.359,2554683
1.359,2554699
1.359,2554716
1.359,2554733
1.359,2554749
1.359,2554766
1.359,2554783
1.359,2554799
1.359,2554816
1.359,2554832
1.359,2554849
1.359,2554866
1.359,2554882
1.424,2554899
1.359,2554916
1.359,2554932
1.359,2554949
1.359,2554966
1.359,2554982
1.359,2554999
1.359,2555015
1.359,2555032
1.359,2555049
1.359,2555065
1.424,2555082
1.359,2555099
1.359,2555115
1.424,2555132
1.294,2555149
1.359,2555165
1.359,2555182
1.359,2555199
1.359,2555215
1.359,2555232
1.359,2555248
1.359,2555265
1.424,2555282
1.359,2555298
1.359,2555315
1.359,2555332
1.359,2555348
1.359,2555365
1.359,2555382
1.359,2555398
1.359,2555415
1.359,2555431
1.359,2555448
1.359,2555465
1.424,2555481
1.359,2555498
1.359,2555515
1.359,2555531
1.294,2555548
1.424,2555565
1.294,2555581
1.424,2555598
1.359,2555615
1.359,2555631
1.359,2555648
1.359,2555664
1.359,2555681
1.359,2555698
1.359,2555714
1.359,2555731
1.359,2555748
1.359,2555764
1.424,2555781
1.294,2555798
1.359,2555814
1.359,2555831
1.359,2555847
1.359,2555864
1.359,2555881
1.359,2555897
1.359,2555914
1.359,2555931
1.294,2555947
1.424,2555964
1.359,2555981
1.359,2555997
1.359,2556014
1.359,2556031
1.359,2556047
1.359,2556064
1.359,2556080
1.359,2556097
1.359,2556114
1.359,2556130
1.359,2556147
1.359,2556164
1.359,2556180
1.359,2556197
1.359,2556214
1.359,2556230
1.294,2556247
1.359,2556263
1.294,2556280
1.424,2556297
1.359,2556313
1.359,2556330
1.359,2556347
1.359,2556363
1.294,2556380
1.359,2556397
1.359,2556413
1.359,2556430
1.359,2556447
1.359,2556463
1.359,2556480
1.359,2556496
1.359,2556513
1.359,2556530
1.294,2556546
1.359,2556563
1.359,2556580
1.359,2556596
1.294,2556613
1.359,2556630
1.359,2556646
1.359,2556663
1.359,2556679
1.359,2556696
1.359,2556713
1.359,2556729
1.359,2556746
1.359,2556763
1.359,2556779
1.359,2556796
1.359,2556813
1.424,2556829
1.359,2556846
1.359,2556863
1.359,2556879
1.294,2556896
1.424,2556912
1.359,2556929
1.359,2556946
1.359,2556962
1.359,2556979
1.359,2556996
1.359,2557012
1.359,2557029
1.359,2557046
1.359,2557062
1.359,2557079
1.359,2557095
1.424,2557112
1.359,2557129
1.359,2557145
1.359,2557162
1.359,2557179
1.359,2557195
1.359,2557212
1.359,2557229
1.359,2557245
1.359,2557262
1.359,2557279
1.359,2557295
1.359,2557312
1.359,2557328
1.359,2557345
1.359,2557362
1.359,2557378
1.359,2557395
1.359,2557412
1.359,2557428
1.359,2557445
1.294,2557462
1.359,2557478
1.359,2557495
1.359,2557511
1.359,2557528
1.294,2557545
1.359,2557561
1.294,2557578
1.359,2557595
1.359,2557611
1.359,2557628
1.359,2557645
1.359,2557661
1.359,2557678
1.359,2557695
1.488,2557711
1.359,2557728
1.359,2557744
1.294,2557761
1.359,2557778
1.359,2557794
1.359,2557811
1.359,2557828
1.359,2557844
1.359,2557861
1.294,2557878
1.359,2557894
1.359,2557911
1.359,2557927
1.359,2557944
1.359,2557961
1.359,2557977
1.359,2557994
1.359,2558011
1.359,2558027
1.359,2558044
1.359,2558061
1.294,2558077
1.359,2558094
1.359,2558111
1.359,2558127
1.359,2558144
1.359,2558160
1.359,2558177
1.359,2558194
1.359,2558210
1.359,2558227
1.359,2558244
1.359,2558260
1.359,2558277
1.359,2558294
1.359,2558310
1.359,2558327
1.359,2558343
1.359,2558360
1.359,2558377
1.359,2558393
1.359,2558410
1.359,2558427
1.359,2558443
1.359,2558460
1.359,2558477
1.359,2558493
1.359,2558510
1.359,2558527
1.424,2558543
1.359,2558560
1.359,2558576
1.294,2558593
1.359,2558610
1.294,2558626
1.294,2558643
1.359,2558660
1.359,2558676
1.359,2558693
1.359,2558710
1.359,2558726
1.294,2558743
1.294,2558759
1.294,2558776
1.359,2558793
1.359,2558809
1.359,2558826
1.359,2558843
1.359,2558859
1.359,2558876
1.294,2558893
1.359,2558909
1.359,2558926
1.359,2558943
1.359,2558959
1.294,2558976
1.359,2558992
1.359,2559009
1.359,2559026
1.359,2559042
1.294,2559059
1.359,2559076
1.359,2559092
1.359,2559109
1.359,2559126
1.359,2559142
1.359,2559159
1.359,2559175
1.424,2559192
1.294,2559209
1.294,2559225
1.359,2559242
1.294,2559259
1.359,2559275
1.359,2559292
1.359,2559309
1.294,2559325
1.294,2559342
1.294,2559359
1.294,2559375
1.359,2559392
1.359,2559408
1.359,2559425
1.359,2559442
1.294,2559458
1.359,2559475
1.359,2559492
1.359,2559508
1.359,2559525
1.294,2559542
1.294,2559558
1.294,2559575
1.359,2559591
1.359,2559608
1.359,2559625
1.359,2559641
1.294,2559658
1.359,2559675
1.359,2559691
1.359,2559708
1.359,2559725
1.294,2559741
1.359,2559758
1.359,2559775
1.294,2559791
1.294,2559808
1.294,2559824
1.294,2559841
1.294,2559858
1.359,2559874
1.359,2559891
1.359,2559908
1.294,2559924
1.294,2559941
1.359,2559958
1.359,2559974
1.359,2559991
1.359,2560007
1.359,2560024
1.359,2560041
1.294,2560057
1.359,2560074
1.359,2560091
1.294,2560107
1.359,2560124
1.359,2560141
1.359,2560157
1.359,2560174
1.294,2560191
1.359,2560207
1.294,2560224
1.359,2560240
1.294,2560257
1.359,2560274
1.294,2560290
1.359,2560307
1.359,2560324
1.359,2560340
1.359,2560357
1.294,2560374
1.359,2560390
1.359,2560407
1.359,2560423
1.359,2560440
1.359,2560457
1.359,2560473
1.359,2560490
1.294,2560507
1.359,2560523
1.294,2560540
1.359,2560557
1.294,2560573
1.359,2560590
1.359,2560607
1.294,2560623
1.294,2560640
1.359,2560656
1.359,2560673
1.359,2560690
1.359,2560706
1.294,2560723
1.359,2560740
1.294,2560756
1.359,2560773
1.359,2560790
1.359,2560806
1.359,2560823
1.294,2560839
1.359,2560856
1.359,2560873
1.294,2560889
1.359,2560906
1.359,2560923
1.359,2560939
1.359,2560956
1.359,2560973
1.294,2560989
1.294,2561006
1.294,2561023
1.359,2561039
1.359,2561056
1.359,2561072
1.359,2561089
1.359,2561106
1.294,2561122
1.359,2561139
1.359,2561156
1.359,2561172
1.359,2561189
1.294,2561206
1.359,2561222
1.294,2561239
1.294,2561255
1.359,2561272
1.359,2561289
1.359,2561305
1.359,2561322
1.359,2561339
1.294,2561355
1.294,2561372
1.359,2561389
1.359,2561405
1.294,2561422
1.359,2561439
1.359,2561455
1.294,2561472
1.359,2561488
1.359,2561505
1.359,2561522
1.359,2561538
1.294,2561555
1.359,2561572
1.359,2561588
1.359,2561605
1.359,2561622
1.359,2561638
1.294,2561655
1.359,2561671
1.294,2561688
1.359,2561705
1.359,2561721
1.359,2561738
1.294,2561755
1.294,2561771
1.359,2561788
1.359,2561805
1.359,2561821
1.359,2561838
1.359,2561855
1.359,2561871
1.294,2561888
1.294,2561904
1.294,2561921
1.359,2561938
1.359,2561954
1.294,2561971
1.294,2561988
1.359,2562004
1.359,2562021
1.294,2562038
1.294,2562054
1.294,2562071
1.294,2562087
1.294,2562104
1.294,2562121
1.359,2562137
1.294,2562154
1.294,2562171
1.359,2562187
1.359,2562204
1.294,2562221
1.359,2562237
1.359,2562254
1.294,2562271
1.359,2562287
1.294,2562304
1.359,2562320
1.359,2562337
1.294,2562354
1.359,2562370
1.294,2562387
1.359,2562404
1.359,2562420
1.359,2562437
1.294,2562454
1.359,2562470
1.294,2562487
1.359,2562503
1.294,2562520
1.294,2562537
1.359,2562553
1.294,2562570
1.359,2562587
1.294,2562603
1.359,2562620
1.424,2562637
1.294,2562653
1.294,2562670
1.359,2562687
1.359,2562703
1.359,2562720
1.294,2562736
1.294,2562753
1.294,2562770
1.359,2562786
1.359,2562803
1.294,2562820
1.359,2562836
1.294,2562853
1.359,2562870
1.359,2562886
1.359,2562903
1.294,2562919
1.359,2562936
1.359,2562953
1.359,2562969
1.359,2562986
1.359,2563003
1.294,2563019
1.294,2563036
1.359,2563053
1.294,2563069
1.359,2563086
1.359,2563103
1.359,2563119
1.359,2563136
1.359,2563152
1.359,2563169
1.294,2563186
1.359,2563202
1.359,2563219
1.359,2563236
1.359,2563252
1.359,2563269
1.294,2563286
1.359,2563302
1.294,2563319
1.359,2563335
1.294,2563352
1.359,2563369
1.294,2563385
1.359,2563402
1.359,2563419
1.294,2563435
1.294,2563452
1.359,2563469
